time_s,throttle_norm,rudder_norm,measured_speed_mps,measured_yaw_rate_rps,recursive_speed_mps,recursive_yaw_rate_rps
76.579698,0.2,0.0,1.31665,-0.007101,1.1618584,0.023975499
76.679698,0.2,0.0,1.320492,0.035293,1.1669041,0.023463668
76.779698,0.2,0.0,1.321782,0.028796,1.1717829,0.022968967
76.879698,0.2,0.0,1.295506,0.037288,1.1764992,0.022479974
76.979698,0.2,0.0,1.26233,0.011357,1.1810597,0.021992087
77.079698,0.2,0.0,1.263006,-0.0191,1.185469,0.021509307
77.179698,0.2,0.0,1.286282,0.021053,1.1897303,0.021037858
77.279698,0.2,0.0,1.328445,0.018929,1.1938461,0.020581106
77.379698,0.2,0.0,1.383228,-0.03461,1.1978201,0.02013917
77.479698,0.2,0.0,1.329293,-0.056141,1.2016562,0.019711029
77.579698,0.2,0.0,1.24798,-0.018323,1.2053586,0.019296201
77.679698,0.2,0.0,1.263298,0.027379,1.2089309,0.018894942
77.779698,0.2,0.0,1.302824,0.044103,1.2123764,0.018507661
77.879698,0.2,0.0,1.305351,-0.008195,1.2156986,0.018134443
77.979698,0.2,0.0,1.298576,-0.028009,1.2189012,0.017775046
78.079698,0.2,0.0,1.316664,0.015128,1.2219876,0.017429072
78.179698,0.2,0.0,1.341014,0.015932,1.2249614,0.017096132
78.279698,0.2,0.0,1.330755,-0.017118,1.2278259,0.0167759
78.379698,0.2,0.0,1.297446,-0.00209,1.2305844,0.016468061
78.479698,0.2,0.0,1.287686,0.042888,1.2332402,0.016172258
78.579698,0.2,0.0,1.293625,-0.012565,1.2357967,0.01588812
78.679698,0.2,0.0,1.280455,-0.057031,1.2382569,0.015615241
78.779698,0.2,0.0,1.262498,-0.041909,1.2406241,0.015353218
78.879698,0.2,0.0,1.305212,0.007807,1.2429012,0.015101677
78.979698,0.2,0.0,1.363084,-0.022999,1.2450913,0.014860258
79.079698,0.2,0.0,1.345183,-0.022245,1.2471974,0.014628595
79.179698,0.2,0.0,1.276812,0.007979,1.2492223,0.014406324
79.279698,0.2,0.0,1.242435,-0.006491,1.2511688,0.014193091
79.379698,0.2,0.0,1.216577,-0.000912,1.2530397,0.013988532
79.479698,0.2,0.0,1.246924,0.033266,1.2548375,0.013792329
79.579698,0.2,0.0,1.291414,0.022186,1.256565,0.013604164
79.679698,0.2,0.0,1.295301,-0.010869,1.2582246,0.013423736
79.779698,0.2,0.0,1.272179,-0.025614,1.2598188,0.013250734
79.879698,0.2,0.0,1.2951,-0.025987,1.2613499,0.013084837
79.979698,0.2,0.0,1.329548,-0.000244,1.2628204,0.012925775
80.079698,0.2,0.0,1.335056,0.021092,1.2642323,0.012773288
80.179698,0.2,0.0,1.333279,0.041104,1.2655879,0.012627118
80.279698,0.2,0.0,1.307296,0.086329,1.2668893,0.012487001
80.379698,0.2,0.0,1.275252,0.073218,1.2681385,0.012352695
80.479698,0.2,0.0,1.272765,0.011844,1.2693375,0.012223957
80.579698,0.2,0.0,1.27769,-0.005108,1.2704883,0.012100571
80.679698,0.2,0.0,1.304526,-0.001501,1.2715925,0.011982311
80.779698,0.2,0.0,1.336844,0.007823,1.272652,0.011868977
80.879698,0.2,0.0,1.334644,0.009433,1.2736686,0.011760363
80.979698,0.2,0.0,1.30949,0.010095,1.2746439,0.011656292
81.079698,0.2,0.0,1.308671,0.011148,1.2755795,0.011556568
81.179698,0.2,0.0,1.313997,0.000855,1.2764769,0.011461002
81.279698,0.2,0.0,1.315716,-0.009701,1.2773377,0.011369425
81.379698,0.2,0.0,1.315037,0.017947,1.2781633,0.011281678
81.479698,0.2,0.082305,1.332063,0.018524,1.2789551,0.01119761
81.579698,0.2,0.359598,1.360887,0.003666,1.2788225,0.029611507
81.679698,0.2,0.472342,1.326715,0.085294,1.2776335,0.104093604
81.779698,0.2,0.410074,1.276722,0.206685,1.2690504,0.19515409
81.879698,0.2,0.39252,1.263912,0.248982,1.2429589,0.25092083
81.979698,0.2,0.370039,1.275901,0.280742,1.2087773,0.271718
82.079698,0.2,0.372496,1.266962,0.287008,1.1776243,0.27633682
82.179698,0.2,0.3725,1.252763,0.303211,1.1522294,0.27279997
82.279698,0.2,0.3725,1.209201,0.31602,1.1275572,0.26506576
82.379698,0.2,0.3725,1.158273,0.307027,1.1004113,0.25915724
82.479698,0.2,0.3725,1.179275,0.32312,1.0729485,0.2562237
82.579698,0.2,0.3725,1.218362,0.321598,1.0472014,0.2550683
82.679698,0.2,0.3725,1.206514,0.306709,1.0221789,0.25186566
82.779698,0.2,0.3725,1.181887,0.322583,0.9976058,0.24657919
82.879698,0.2,0.3725,1.154725,0.316096,0.9748427,0.24238452
82.979698,0.2,0.3725,1.126925,0.287486,0.9541748,0.24046202
83.079698,0.2,0.374994,1.144583,0.30154,0.93508863,0.24018879
83.179698,0.2,0.379993,1.192556,0.298319,0.9169539,0.24063104
83.279698,0.2,0.392488,1.215009,0.272555,0.8995995,0.24167554
83.379698,0.2,0.394997,1.231041,0.300944,0.88311857,0.24440023
83.479698,0.2,0.395,1.207396,0.283258,0.8672273,0.24757697
83.579698,0.2,0.395,1.173813,0.308195,0.8519081,0.249825
83.679698,0.2,0.395,1.159024,0.308489,0.83741105,0.25095397
83.779698,0.2,0.395,1.148938,0.310284,0.8239,0.25144947
83.879698,0.2,0.395,1.157229,0.330871,0.81143343,0.25153145
83.979698,0.2,0.395,1.170124,0.318442,0.79980934,0.2515227
84.079698,0.2,0.395,1.118931,0.305226,0.7888333,0.2516266
84.179698,0.2,0.395,1.051584,0.30471,0.7784335,0.25179097
84.279698,0.2,0.395,1.081117,0.313121,0.7686013,0.2518583
84.379698,0.2,0.395,1.134996,0.319455,0.7592678,0.25165457
84.479698,0.2,0.395,1.139604,0.324179,0.75048023,0.25131398
84.579698,0.2,0.395,1.131825,0.32221,0.7422689,0.25103524
84.679698,0.2,0.395,1.112685,0.330591,0.7345854,0.25087273
84.779698,0.2,0.395,1.090701,0.331951,0.72736263,0.25076318
84.879698,0.2,0.395,1.098941,0.326884,0.72056395,0.25063944
84.979698,0.2,0.395,1.114748,0.311299,0.7141751,0.250488
85.079698,0.2,0.395,1.097427,0.327,0.7081782,0.25033063
85.179698,0.2,0.395,1.071786,0.281407,0.70254517,0.25018588
85.279698,0.2,0.395,1.077842,0.308861,0.6972472,0.2500542
85.379698,0.2,0.395,1.104978,0.299514,0.69226205,0.24992657
85.479698,0.2,0.395,1.115438,0.313562,0.68757236,0.24979669
85.579698,0.2,0.395,1.121722,0.319227,0.68316126,0.24966463
85.679698,0.2,0.395,1.106788,0.327395,0.67901117,0.24953333
85.779698,0.2,0.395,1.086519,0.336881,0.6751049,0.24940453
85.879698,0.2,0.395,1.084583,0.330792,0.67142713,0.24927804
85.979698,0.2,0.395,1.087252,0.321794,0.66796404,0.2491529
86.079698,0.2,0.395,1.101038,0.307302,0.6647029,0.24902867
86.179698,0.2,0.395,1.117623,0.315715,0.66163146,0.24890564
86.279698,0.2,0.395,1.114997,0.32787,0.65873814,0.2487843
86.379698,0.2,0.395,1.107555,0.339421,0.6560121,0.24866498
86.479698,0.2,0.395,1.099914,0.331835,0.6534434,0.24854772
86.579698,0.2,0.395,1.092223,0.3529,0.6510226,0.24843253
86.679698,0.2,0.395,1.100302,0.350601,0.64874095,0.24831946
86.779698,0.2,0.395,1.112329,0.349731,0.6465902,0.24820864
86.879698,0.2,0.395,1.09399,0.356095,0.64456254,0.24810025
86.979698,0.2,0.395,1.068048,0.367203,0.6426508,0.24799438
87.079698,0.2,0.395,1.068286,0.354476,0.6408481,0.24789107
87.179698,0.2,0.395,1.07511,0.374322,0.6391481,0.24779037
87.279698,0.2,0.395,1.079145,0.358055,0.6375448,0.24769232
87.379698,0.2,0.395,1.081324,0.355626,0.63603264,0.24759696
87.479698,0.2,0.395,1.084292,0.373507,0.63460624,0.24750432
87.579698,0.2,0.395,1.087457,0.381366,0.63326067,0.24741444
87.679698,0.2,0.395,1.082498,0.392239,0.63199127,0.24732731
87.779698,0.2,0.395,1.075507,0.395213,0.63079363,0.24724293
87.879698,0.2,0.395,1.077237,0.381478,0.62966365,0.24716128
87.979698,0.2,0.395,1.081152,0.36797,0.62859744,0.24708234
88.079698,0.2,0.395,1.096198,0.364703,0.6275914,0.24700607
88.179698,0.2,0.395,1.114048,0.382647,0.626642,0.24693249
88.279698,0.2,0.395,1.1062,0.388632,0.6257461,0.24686153
88.379698,0.2,0.395,1.091936,0.403838,0.6249005,0.24679317
88.479698,0.2,0.395,1.073898,0.406181,0.62410253,0.2467273
88.579698,0.2,0.395,1.054915,0.414301,0.6233494,0.24666393
88.679698,0.2,0.395,1.057109,0.399189,0.62263864,0.246603
88.779698,0.2,0.395,1.064622,0.403067,0.62196773,0.24654447
88.879698,0.2,0.395,1.064438,0.387437,0.62133443,0.24648824
88.979698,0.2,0.395,1.062324,0.390538,0.62073666,0.24643429
89.079698,0.2,0.395,1.074209,0.370246,0.62017244,0.24638253
89.179698,0.2,0.395,1.095429,0.396176,0.6196399,0.2463329
89.279698,0.2,0.395,1.095003,0.396894,0.6191371,0.24628533
89.379698,0.2,0.395,1.089164,0.400562,0.6186625,0.24623978
89.479698,0.2,0.395,1.085387,0.383028,0.6182144,0.2461962
89.579698,0.2,0.395,1.082127,0.391378,0.61779153,0.2461545
89.679698,0.2,0.395,1.101129,0.39061,0.6173923,0.24611464
89.779698,0.2,0.395,1.125707,0.39315,0.6170154,0.24607652
89.879698,0.2,0.395,1.130228,0.40648,0.61665964,0.2460401
89.979698,0.2,0.395,1.129732,0.418231,0.61632377,0.24600533
90.079698,0.2,0.395,1.117979,0.379141,0.6160067,0.24597213
90.179698,0.2,0.395,1.098721,0.390582,0.61570734,0.24594045
90.279698,0.2,0.395,1.095983,0.400071,0.61542475,0.24591021
90.379698,0.2,0.395,1.097396,0.41358,0.615158,0.2458814
90.479698,0.2,0.395,1.113825,0.39897,0.6149062,0.24585393
90.579698,0.2,0.395,1.134023,0.391958,0.6146684,0.24582775
90.679698,0.2,0.399998,1.129254,0.407987,0.61444396,0.2458028
90.779698,0.2,0.4,1.118212,0.387126,0.6142619,0.24620669
90.879698,0.2,0.4,1.096667,0.410232,0.61402017,0.24666959
90.979698,0.2,0.4,1.072496,0.437178,0.61373574,0.24694578
91.079698,0.2,0.4,1.098085,0.452146,0.61347735,0.24704638
91.179698,0.2,0.4,1.136191,0.418975,0.613263,0.24711563
91.279698,0.2,0.4,1.159865,0.381083,0.6131315,0.24712934
91.379698,0.2,0.4,1.179928,0.404158,0.6130291,0.24713291
91.479698,0.2,0.4,1.170278,0.414984,0.6129108,0.24716848
91.579698,0.2,0.4,1.153193,0.41134,0.612776,0.24723034
91.679698,0.2,0.4,1.154019,0.382781,0.6126442,0.24728689
91.779698,0.2,0.4,1.159334,0.375914,0.6124717,0.24723522
91.879698,0.2,0.395004,1.145581,0.381794,0.61229855,0.24712768
91.979698,0.2,0.399994,1.127037,0.391574,0.6121247,0.24662283
92.079698,0.2,0.395005,1.137439,0.40881,0.6120688,0.2465375
92.179698,0.2,0.395,1.155122,0.404709,0.6119675,0.24629205
92.279698,0.2,0.395,1.171761,0.362137,0.61186886,0.2459667
92.379698,0.2,0.395,1.188138,0.348583,0.61181307,0.2456688
92.479698,0.2,0.395,1.16901,0.367868,0.6117146,0.24556732
92.579698,0.2,0.395,1.140991,0.394906,0.61164206,0.24546142
92.679698,0.2,0.395,1.13659,0.401571,0.61154556,0.24537751
92.779698,0.2,0.395,1.138118,0.400952,0.6114336,0.24531259
92.879698,0.2,0.395,1.159249,0.366459,0.6113312,0.24524729
92.979698,0.2,0.395,1.185285,0.353866,0.6113027,0.2452591
93.079698,0.2,0.395,1.174296,0.371517,0.6112426,0.24522604
93.179698,0.2,0.395,1.154024,0.385516,0.61120516,0.2452193
93.279698,0.2,0.395,1.18758,0.348944,0.6111886,0.24524797
93.379698,0.2,0.395,1.2346,0.340869,0.6111703,0.245281
93.479698,0.2,0.395,1.216133,0.380379,0.6111436,0.24529532
93.579698,0.2,0.395,1.18119,0.361031,0.6111163,0.2452949
93.679698,0.2,0.395,1.191752,0.360555,0.6110938,0.245294
93.779698,0.2,0.395,1.213717,0.339478,0.6110743,0.24529965
93.879698,0.2,0.395,1.195439,0.350391,0.61105454,0.24530908
93.979698,0.2,0.395,1.167035,0.355999,0.61103415,0.24531701
94.079698,0.2,0.395,1.185798,0.355555,0.61101466,0.24532148
94.179698,0.2,0.395,1.236014,0.374785,0.61099684,0.24532394
94.279698,0.2,0.395,1.241642,0.366583,0.6109802,0.2453264
94.379698,0.2,0.395,1.236106,0.373921,0.6109642,0.24532948
94.479698,0.2,0.399993,1.213578,0.359444,0.61094856,0.24533264
94.579698,0.2,0.4,1.18679,0.35076,0.610963,0.2457587
94.679698,0.2,0.4,1.189358,0.349286,0.6109074,0.24624056
94.779698,0.2,0.4,1.199271,0.349959,0.61079943,0.24653658
94.879698,0.2,0.4,1.200288,0.356636,0.6107078,0.2466584
94.979698,0.2,0.4,1.199072,0.377323,0.6106506,0.2467487
95.079698,0.2,0.4,1.19998,0.373317,0.6106668,0.24678269
95.179698,0.2,0.4,1.202308,0.368928,0.61070377,0.24680518
95.279698,0.2,0.4,1.215661,0.369171,0.61071724,0.24685839
95.379698,0.2,0.395003,1.23637,0.37384,0.61070687,0.24693699
95.479698,0.2,0.395,1.230554,0.375973,0.61066324,0.2465849
95.579698,0.2,0.399993,1.218097,0.360855,0.6106421,0.24606727
95.679698,0.2,0.4,1.22548,0.352387,0.6106956,0.24610287
95.779698,0.2,0.4,1.237835,0.359358,0.61068606,0.24639764
95.879698,0.2,0.4,1.21315,0.361102,0.6106036,0.24658902
95.979698,0.2,0.4,1.179186,0.365165,0.61046034,0.24668139
96.079698,0.2,0.4,1.199731,0.366346,0.61032605,0.24674135
96.179698,0.2,0.4,1.233964,0.353969,0.6102922,0.24669841
96.279698,0.2,0.4,1.220162,0.357576,0.61030954,0.24661595
96.379698,0.2,0.4,1.194338,0.349108,0.6103109,0.24657783
96.479698,0.2,0.4,1.211674,0.355215,0.6103364,0.24668166
96.579698,0.2,0.4,1.239853,0.364919,0.61036503,0.24683842
96.679698,0.2,0.4,1.231837,0.366225,0.61032504,0.24685678
96.779698,0.2,0.4,1.199698,0.365312,0.61026734,0.24676614
96.879698,0.2,0.4,1.17895,0.377008,0.61023784,0.24668446
96.979698,0.2,0.4,1.161066,0.36889,0.6102271,0.24666765
97.079698,0.2,0.4,1.189723,0.36775,0.6102102,0.24668843
97.179698,0.2,0.4,1.230049,0.366344,0.6101832,0.24670099
97.279698,0.2,0.4,1.234205,0.358753,0.61015725,0.24668977
97.379698,0.2,0.404994,1.21429,0.358766,0.6101389,0.24666795
97.479698,0.2,0.407497,1.206175,0.354776,0.610156,0.24707082
97.579698,0.2,0.4075,1.20103,0.351856,0.6101204,0.24774595
97.679698,0.2,0.4075,1.225465,0.350902,0.60999733,0.24827023
97.779698,0.2,0.4075,1.257297,0.365427,0.60986376,0.24853286
97.879698,0.2,0.4075,1.237106,0.381359,0.60977215,0.24867815
97.979698,0.2,0.4075,1.203888,0.37171,0.6097727,0.24874943
98.079698,0.2,0.4075,1.190906,0.358207,0.60983175,0.24877985
98.179698,0.2,0.4075,1.183018,0.356097,0.609877,0.24883652
98.279698,0.2,0.4075,1.189092,0.344931,0.6098853,0.24893619
98.379698,0.2,0.4075,1.198675,0.327934,0.60987663,0.24904387
98.479698,0.2,0.409998,1.190156,0.34398,0.6098183,0.24903981
98.579698,0.2,0.067983,1.17708,0.342537,0.60974586,0.24913175
98.679698,0.2,7.5e-05,1.184561,0.307899,0.61160094,0.212998
98.779698,0.2,0.0,1.205724,0.221062,0.62272626,0.16211939
98.879698,0.2,0.0,1.138856,0.142168,0.63357145,0.13260874
98.979698,0.2,0.0,1.01338,0.111368,0.6384202,0.12928838
99.079698,0.2,0.0,1.004304,0.136329,0.63982886,0.13264795
99.179698,0.2,0.0,1.072975,0.12007,0.648788,0.12746267
99.279698,0.2,0.0,1.113235,0.085937,0.66265035,0.11388299
99.379698,0.2,0.0,1.146366,0.058495,0.6748106,0.100178316
99.479698,0.2,0.0,1.19847,0.064333,0.6837424,0.09190094
99.579698,0.2,0.0,1.255334,0.070068,0.69187415,0.08820471
99.679698,0.2,0.0,1.267697,0.06613,0.7034848,0.09002125
99.779698,0.202498,0.0,1.268861,0.062625,0.71661246,0.093526945
99.879698,0.200003,0.0,1.286539,0.05706,0.7289923,0.094243325
99.979698,0.202496,0.0,1.308364,0.029914,0.74048674,0.0913353
100.079698,0.200002,0.0,1.311852,0.029431,0.7519029,0.08747797
100.179698,0.202497,0.0,1.31072,0.035843,0.7635808,0.08491466
100.279698,0.2025,0.0,1.307031,0.028535,0.77520114,0.083954066
100.379698,0.2025,0.0,1.30164,0.025216,0.78660023,0.083271064
100.479698,0.2025,0.0,1.28994,0.032003,0.7981218,0.08188775
100.579698,0.200003,0.0,1.276657,0.031449,0.80952495,0.0797154
100.679698,0.202498,0.0,1.295687,0.057048,0.82074755,0.07728054
100.779698,0.2025,0.0,1.322823,0.065217,0.83158404,0.07514102
100.879698,0.2025,0.0,1.322553,0.032859,0.8423524,0.07332166
100.979698,0.2025,0.0,1.315425,0.021716,0.8533489,0.07161908
101.079698,0.2025,0.0,1.296156,0.013599,0.8642445,0.06980307
101.179698,0.200002,0.0,1.268795,0.020714,0.87534744,0.06793167
101.279698,0.202498,0.0,1.265143,0.072898,0.8857871,0.065893106
101.379698,0.200002,0.0,1.267457,0.076305,0.8957434,0.063924946
101.479698,0.2,0.0,1.27139,0.061256,0.90565145,0.06200593
101.579698,0.202498,0.0,1.275729,0.044766,0.91538125,0.06014365
101.679698,0.200002,0.0,1.315774,0.006937,0.92539763,0.058464523
101.779698,0.2,0.0,1.364806,-0.041438,0.9356131,0.05682225
101.879698,0.202497,0.0,1.331633,-0.046694,0.94493425,0.055117894
101.979698,0.200004,0.0,1.277869,-0.016014,0.9544181,0.0535475
102.079698,0.202497,0.0,1.291199,0.004083,0.9640173,0.05203218
102.179698,0.200003,0.0,1.321415,0.025019,0.9734477,0.050575722
102.279698,0.2,0.0,1.316054,0.029615,0.9828325,0.049143337
102.379698,0.202498,0.0,1.301782,0.023042,0.99168503,0.047701962
102.479698,0.2025,0.0,1.304022,0.026829,1.000356,0.04636024
102.579698,0.2025,0.0,1.310395,0.038489,1.0096142,0.045177
102.679698,0.2025,0.0,1.294187,0.017108,1.0188371,0.043970812
102.779698,0.2025,0.0,1.272316,0.003933,1.027922,0.042798914
102.879698,0.2025,0.0,1.302579,0.00155,1.0367991,0.04167358
102.979698,0.2025,0.0,1.345951,0.002856,1.0449929,0.04049779
103.079698,0.2025,0.0,1.345875,0.013113,1.0529997,0.039331302
103.179698,0.2025,0.0,1.31681,0.010311,1.0608453,0.03818733
103.279698,0.2025,0.0,1.305599,0.02647,1.0689381,0.03709492
103.379698,0.2025,0.0,1.298888,0.02453,1.0768181,0.036059573
103.479698,0.2025,0.0,1.321417,-0.005451,1.0843508,0.03501957
103.579698,0.2025,0.0,1.363424,-0.009627,1.0916497,0.033985224
103.679698,0.2025,0.0,1.352782,0.008397,1.0985957,0.03300349
103.779698,0.2025,0.0,1.328935,0.004206,1.1055326,0.032073952
103.879698,0.2025,0.0,1.331744,-0.004407,1.1124363,0.031178573
103.979698,0.2025,0.0,1.341235,0.035931,1.1189314,0.03031748
104.079698,0.2025,0.0,1.324875,0.05368,1.1253096,0.029477319
104.179698,0.2025,0.0,1.302026,0.047713,1.1314079,0.028672608
104.279698,0.2025,0.0,1.301201,0.039578,1.1374903,0.027896827
104.379698,0.2025,0.0,1.30591,0.01335,1.1435153,0.027147235
104.479698,0.2025,0.0,1.311248,0.002179,1.1491274,0.026433803
104.579698,0.190012,0.0,1.316744,-0.008032,1.1544144,0.025755575
104.679698,0.147539,0.0,1.298085,-0.008097,1.1577584,0.024563938
104.779698,0.127518,0.0,1.273361,-0.000104,1.1525705,0.021316668
104.879698,0.087544,0.0,1.226123,-0.014449,1.13605,0.016628712
104.979698,0.000152,0.0,1.173253,-0.023863,1.1089293,0.011262134
105.079698,0.0,0.0,1.109742,-0.02566,1.0663991,0.0045689614
105.179698,0.0,0.0,1.043556,-0.03306,1.0148678,-0.00056287274
105.279698,0.0,0.0,0.989053,-0.047799,0.9702166,-0.0025017955
105.379698,0.0,0.0,0.937488,-0.071028,0.9369757,-0.0033743274
105.479698,0.0,0.0,0.931829,-0.057846,0.9113674,-0.004995486
105.579698,0.0,0.0,0.937695,-0.055635,0.8911315,-0.0066552367
105.679698,0.0,0.0,0.921204,-0.101268,0.87161696,-0.007800704
105.779698,0.0,0.0,0.899116,-0.136849,0.8523183,-0.008042895
105.879698,0.0,0.0,0.8906,-0.094085,0.8338801,-0.0076011084
105.979698,0.0,0.0,0.891107,-0.01084,0.8171127,-0.0068109054
106.079698,0.0,0.0,0.856257,0.014191,0.80259883,-0.005295825
106.179698,0.0,0.0,0.797819,-0.021153,0.7882788,-0.00371376
106.279698,0.0,0.0,0.786808,-0.053568,0.7729886,-0.002673131
106.379698,0.0,0.0,0.807366,-0.052674,0.7571153,-0.0021309033
106.479698,0.0,0.0,0.771063,-0.042495,0.74133295,-0.001663455
106.579698,0.099861,0.0,0.720404,-0.032526,0.72577727,-0.0010149954
106.679698,0.10499,0.0,0.711045,-0.01005,0.7190206,0.0040069134
106.779698,0.107496,0.0,0.712049,0.002092,0.7316593,0.011734756
106.879698,0.117487,0.0,0.686959,0.000152,0.7533322,0.020600785
106.979698,0.142458,0.0,0.644469,-0.00623,0.7746295,0.028812785
107.079698,0.162467,0.0,0.633077,-0.02369,0.8018067,0.036497027
107.179698,0.1625,0.0,0.642472,-0.041527,0.83594686,0.042739496
107.279698,0.192465,0.0,0.662696,-0.034904,0.87514174,0.048158973
107.379698,0.202489,0.0,0.690169,-7.6e-05,0.9181895,0.0545861
107.479698,0.204998,0.0,0.765673,0.031333,0.9662337,0.061189365
107.579698,0.237461,0.0,0.853288,0.044967,1.0157781,0.06614296
107.679698,0.242495,-0.082412,0.921643,0.063437,1.0623403,0.068201676
107.779698,0.2425,-0.184872,0.985165,0.084864,1.1137996,0.050003096
107.879698,0.2425,-0.559763,1.099431,0.043334,1.1708149,0.0025306828
107.979698,0.2425,-0.956762,1.226455,-0.08348,1.2286149,-0.10350971
108.079698,0.2425,-0.999932,1.279414,-0.25304,1.2719642,-0.22099175
108.179698,0.2425,-1.0,1.313795,-0.360379,1.2994854,-0.29012322
108.279698,0.2425,-1.0,1.325111,-0.400837,1.316222,-0.32049236
108.379698,0.2425,-1.0,1.330654,-0.406065,1.3264716,-0.34478587
108.479698,0.2425,-1.0,1.328089,-0.41955,1.3497758,-0.38187703
108.579698,0.240004,-1.0,1.323489,-0.436487,1.3787149,-0.42659417
108.679698,0.24,-1.0,1.353494,-0.461338,1.3895222,-0.46546945
108.779698,0.24,-1.0,1.392159,-0.47858,1.3840344,-0.49427456
108.879698,0.24,-1.0,1.364729,-0.501085,1.3720864,-0.51571566
108.979698,0.242496,-1.0,1.320753,-0.509892,1.35907,-0.5319357
109.079698,0.2425,-1.0,1.331829,-0.513411,1.3460778,-0.5430992
109.179698,0.2425,-1.0,1.35681,-0.515958,1.3313959,-0.5507876
109.279698,0.2425,-1.0,1.366391,-0.516205,1.3150439,-0.55657166
109.379698,0.2425,-1.0,1.372104,-0.516037,1.2968249,-0.5608542
109.479698,0.2425,-1.0,1.386708,-0.503725,1.2779442,-0.563811
109.579698,0.2425,-1.0,1.40355,-0.491329,1.2589145,-0.56558627
109.679698,0.2425,-1.0,1.396607,-0.488117,1.2391438,-0.5660461
109.779698,0.247492,-1.0,1.383705,-0.489831,1.2193056,-0.56548643
109.879698,0.249997,-1.0,1.374736,-0.492862,1.200482,-0.56417197
109.979698,0.257486,-1.0,1.366751,-0.498183,1.183247,-0.5622188
110.079698,0.26998,-1.0,1.399165,-0.499397,1.1678796,-0.5597385
110.179698,0.277486,-1.0,1.441739,-0.507707,1.1552196,-0.5568013
110.279698,0.29499,-1.0,1.446706,-0.515164,1.1457578,-0.5535886
110.379698,0.302492,-1.0,1.442268,-0.547076,1.1391746,-0.5502889
110.479698,0.3025,-1.0,1.460604,-0.592117,1.1355612,-0.5470037
110.579698,0.3025,-1.0,1.494098,-0.625169,1.132872,-0.5439805
110.679698,0.3025,-1.0,1.524732,-0.645995,1.128468,-0.54124117
110.779698,0.3025,-1.0,1.554647,-0.6609,1.1224015,-0.538666
110.879698,0.3025,-1.0,1.569393,-0.661111,1.1135398,-0.5359536
110.979698,0.3025,-1.0,1.580332,-0.651946,1.1031058,-0.53307664
111.079698,0.3025,-1.0,1.547413,-0.656565,1.0928097,-0.52998
111.179698,0.3025,-1.0,1.503429,-0.655828,1.0828458,-0.5265594
111.279698,0.3025,-1.0,1.504998,-0.638639,1.0729752,-0.5228642
111.379698,0.3025,-1.0,1.517974,-0.630819,1.0628353,-0.5188516
111.479698,0.3025,-0.88267,1.526135,-0.637722,1.0526798,-0.5146443
111.579698,0.3025,-0.001253,1.53309,-0.613809,1.0417091,-0.5004591
111.679698,0.3025,0.184752,1.494446,-0.449835,1.0200037,-0.39279616
111.779698,0.3025,0.44487,1.444374,-0.126634,0.97846735,-0.24879229
111.879698,0.3025,0.629867,1.420128,0.189959,0.9195198,-0.13100034
111.979698,0.3025,0.65247,1.40234,0.395564,0.8653157,-0.054329872
112.079698,0.3025,0.694966,1.369392,0.468998,0.8276738,-0.008923467
112.179698,0.3025,0.612572,1.332632,0.492261,0.84352046,0.019811118
112.279698,0.3025,0.000539,1.320148,0.507698,0.8782651,0.04217639
112.379698,0.3025,0.0,1.313769,0.411082,0.88608,-0.0009285994
112.479698,0.304996,0.0,1.306166,0.220337,0.8778469,-0.04360525
112.579698,0.312494,0.0,1.298255,0.112488,0.8499725,-0.037930295
112.679698,0.3125,0.0,1.281467,0.086448,0.82701004,-0.009043362
112.779698,0.33996,0.0,1.26246,0.114803,0.8229471,0.0075920206
112.879698,0.364964,0.0,1.373289,0.123733,0.8452634,0.012114789
112.979698,0.369991,0.0,1.516664,0.111855,0.87530077,0.014589395
113.079698,0.372494,0.0,1.626215,0.085359,0.90013075,0.021591762
113.179698,0.3725,-0.359481,1.713086,0.034597,0.91885805,0.03207332
113.279698,0.374999,-0.372493,1.783867,-0.090253,0.94275707,-0.02358685
113.379698,0.387479,-0.3725,1.850613,-0.264286,0.98027563,-0.103446215
113.479698,0.389997,-0.657124,1.914408,-0.376486,1.0199544,-0.15682489
113.579698,0.39,-0.627531,1.977463,-0.543012,1.0425922,-0.21335994
113.679698,0.39,-0.490077,1.981361,-0.678514,1.0592244,-0.25591204
113.779698,0.382506,-0.000416,1.970415,-0.639022,1.0920243,-0.26326448
113.879698,0.380002,0.124886,1.952371,-0.403296,1.1169304,-0.16682534
113.979698,0.38,0.107524,1.932548,-0.03788,1.0989048,-0.024621904
114.079698,0.38,0.272369,1.893008,0.208785,1.0551692,0.06654744
114.179698,0.38,0.417388,1.840301,0.333597,1.0262489,0.12067622
114.279698,0.38,0.4175,1.837263,0.46357,1.019796,0.17460677
114.379698,0.38,0.147937,1.846681,0.519163,1.0270646,0.21692836
114.479698,0.38,0.000202,1.851869,0.413309,1.0279051,0.19656536
114.579698,0.38,0.0,1.855996,0.202923,1.0342104,0.124447875
114.679698,0.38,0.262164,1.895151,0.086238,1.0364702,0.06492921
114.779698,0.38,0.047775,1.943086,0.148326,1.030977,0.0957228
114.879698,0.38,2.4e-05,1.946541,0.204416,1.0214351,0.116727054
114.979698,0.38,0.0,1.93882,0.123921,1.02591,0.09234516
115.079698,0.38,0.0,1.960253,0.057893,1.0388248,0.061634377
115.179698,0.38,0.0,1.989003,0.039015,1.0490282,0.049598306
