row_index,time_s,throttle_norm,rudder_norm,measured_speed_mps,measured_yaw_rate_rps,one_step_speed_mps,one_step_yaw_rate_rps,recursive_speed_mps,recursive_yaw_rate_rps
317,31.77969741821289,0.0,0.0,0.5862230062484741,-0.005057999864220619,0.5734947919845581,-0.003017791546881199,0.27594950795173645,0.09404151141643524
318,31.879697799682617,0.0,0.0,0.5832920074462891,-0.0030670000705868006,0.5757995843887329,-0.008691146969795227,0.27035266160964966,0.09228304028511047
319,31.979698181152344,0.0,0.0,0.578091025352478,-0.004422000143676996,0.5611363649368286,-0.0007729381322860718,0.2643066644668579,0.0907813161611557
320,32.07969665527344,0.0,0.0,0.5597360134124756,-0.004346999805420637,0.5599518418312073,-0.007067265920341015,0.2583989202976227,0.08970211446285248
321,32.1796989440918,0.0,0.0,0.532597005367279,-0.007577999960631132,0.5355791449546814,-0.0044798157177865505,0.25312238931655884,0.08882421255111694
322,32.27969741821289,0.0,0.0,0.5186309814453125,-0.010621000081300735,0.5129741430282593,-0.009863357990980148,0.24840664863586426,0.08785804361104965
323,32.37969970703125,0.0,0.0,0.5134649872779846,-0.011475999839603901,0.5128105282783508,-0.01115164253860712,0.24387764930725098,0.08672783523797989
324,32.479698181152344,0.0,0.0,0.48294299840927124,-0.01299699954688549,0.50605309009552,-0.010811029933393002,0.239298015832901,0.08557745814323425
325,32.57969665527344,0.0,0.0,0.43553099036216736,-0.009359999559819698,0.45995986461639404,-0.013851943425834179,0.2347089648246765,0.08457552641630173
326,32.6796989440918,0.0,0.0,0.43043801188468933,-0.007946999743580818,0.4224601984024048,-0.0074150473810732365,0.23028075695037842,0.08374912291765213
327,32.77969741821289,0.0,0.0,0.4536370038986206,-0.003197999903932214,0.45042920112609863,-0.010050008073449135,0.22612017393112183,0.08298895508050919
328,32.87969970703125,0.0,0.0,0.44429799914360046,0.00419900007545948,0.4603944420814514,-0.002377812284976244,0.22220130264759064,0.08218023926019669
329,32.979698181152344,0.0,0.0,0.41331198811531067,0.006167000159621239,0.4171442687511444,0.003782824380323291,0.21842558681964874,0.08130894601345062
330,33.07969665527344,0.0,0.0,0.3922539949417114,0.004966000095009804,0.39443522691726685,0.0010793674737215042,0.21472062170505524,0.08044922351837158
331,33.1796989440918,0.0,0.0,0.37782299518585205,0.011119999922811985,0.3908156752586365,0.0018887761980295181,0.21108728647232056,0.07967046648263931
332,33.27969741821289,0.0,0.0,0.38305699825286865,0.009808000177145004,0.3756307363510132,0.013666782528162003,0.207571879029274,0.07896983623504639
333,33.37969970703125,0.0,0.0,0.40138301253318787,0.0143630001693964,0.39005035161972046,0.003489541355520487,0.20420874655246735,0.07828880101442337
334,33.479698181152344,0.0,0.0,0.3932519853115082,0.014353999868035316,0.4000142216682434,0.016297249123454094,0.20099061727523804,0.07757940888404846
335,33.57969665527344,0.0,0.0,0.367467999458313,0.007009999826550484,0.368339866399765,0.010414386168122292,0.19788338243961334,0.07684632390737534
336,33.6796989440918,0.0,0.0,0.3627830147743225,0.015890000388026237,0.35010775923728943,0.0022052349522709846,0.1948593407869339,0.07612958550453186
337,33.77969741821289,0.0,0.0,0.3721829950809479,0.013836000114679337,0.3662942945957184,0.02504107728600502,0.19191525876522064,0.07545720040798187
338,33.87969970703125,0.0,0.0,0.35316500067710876,0.007031000219285488,0.37130093574523926,0.0063919429667294025,0.18906474113464355,0.07481943070888519
339,33.979698181152344,0.0,0.0,0.31521299481391907,0.009072000160813332,0.33197319507598877,0.004148481413722038,0.18631874024868011,0.07418493926525116
340,34.07969665527344,0.0,0.0,0.3177320063114166,0.006029999814927578,0.30539703369140625,0.014550890773534775,0.18367396295070648,0.07353457808494568
341,34.1796989440918,0.0,0.0,0.34724798798561096,0.011668999679386616,0.3399965465068817,0.0026083700358867645,0.18111664056777954,0.07287663966417313
342,34.27969741821289,0.0,0.0,0.3206599950790405,0.0062939999625086784,0.35386285185813904,0.017397824674844742,0.17863436043262482,0.07223250716924667
343,34.37969970703125,0.0,0.0,0.2799859941005707,0.009225999936461449,0.2852388918399811,-0.0006318278610706329,0.17622382938861847,0.07161261141300201
344,34.479698181152344,0.0,0.0,0.2950040102005005,0.013267000205814838,0.27510207891464233,0.014236997812986374,0.1738889515399933,0.07100784033536911
345,34.57969665527344,0.0,0.0,0.3240480124950409,0.017134999856352806,0.3239254057407379,0.013544541783630848,0.17163313925266266,0.07040176540613174
346,34.6796989440918,0.0,0.0,0.29560598731040955,0.02056499943137169,0.3218291103839874,0.016079310327768326,0.16945411264896393,0.06978768110275269
347,34.77969741821289,0.0,0.0,0.25277701020240784,0.02441300079226494,0.2599744200706482,0.018734823912382126,0.16734495759010315,0.06917288899421692
348,34.87969970703125,0.0,0.0,0.2595829963684082,0.024010999128222466,0.24871215224266052,0.022461311891674995,0.1652992069721222,0.06856854259967804
349,34.979698181152344,0.0,0.0,0.2788499891757965,0.0251499991863966,0.2870003879070282,0.0196792371571064,0.16331440210342407,0.06797769665718079
350,35.07969665527344,0.0,0.0,0.27167099714279175,0.026473000645637512,0.28016018867492676,0.02492021955549717,0.16139140725135803,0.06739362329244614
351,35.1796989440918,0.0,0.0,0.24682800471782684,0.02963400073349476,0.25485706329345703,0.025076473131775856,0.159530907869339,0.0668080672621727
352,35.27969741821289,0.0,0.0,0.24168699979782104,0.02997099980711937,0.2375936210155487,0.029472343623638153,0.15773092210292816,0.0662195086479187
353,35.37969970703125,0.0,0.0,0.24970099329948425,0.026474999263882637,0.2507701516151428,0.02734692208468914,0.15598732233047485,0.06563326716423035
354,35.479698181152344,0.0,0.0,0.24511800706386566,0.026667000725865364,0.2530827224254608,0.023608440533280373,0.15429632365703583,0.06505490094423294
355,35.57969665527344,0.0,0.0,0.23736800253391266,0.03660599887371063,0.23576506972312927,0.028885822743177414,0.1526561975479126,0.064484603703022
356,35.6796989440918,0.0,0.0,0.24817399680614471,0.041682999581098557,0.23426449298858643,0.04171360656619072,0.15106680989265442,0.06391796469688416
357,35.77969741821289,0.0,0.0,0.2713190019130707,0.047426000237464905,0.2533707022666931,0.036546740680933,0.14952772855758667,0.063351109623909
358,35.87969970703125,0.0,0.0,0.2692210078239441,0.05514699965715408,0.26728910207748413,0.045888982713222504,0.14803719520568848,0.06278444826602936
359,35.979698181152344,0.0,0.0,0.26078298687934875,0.05811699852347374,0.24501991271972656,0.05326896905899048,0.14659251272678375,0.0622214749455452
360,36.07969665527344,0.0,0.0,0.253711998462677,0.05193300172686577,0.2496488392353058,0.05153241381049156,0.1451912820339203,0.06166476383805275
361,36.1796989440918,0.0,0.0,0.24755099415779114,0.05604499951004982,0.24750646948814392,0.04403747618198395,0.1438322514295578,0.061113614588975906
362,36.27969741821289,0.0,0.0,0.22209300100803375,0.05907899886369705,0.24196811020374298,0.06133733317255974,0.14251486957073212,0.060565367341041565
363,36.37969970703125,0.0,0.0,0.18377600610256195,0.05802299827337265,0.21239182353019714,0.056202344596385956,0.14123839139938354,0.06001843139529228
364,36.479698181152344,0.0,0.0,0.17371200025081635,0.05991100147366524,0.18507814407348633,0.053915418684482574,0.14000128209590912,0.05947370082139969
365,36.57969665527344,0.0,0.0,0.18249499797821045,0.06118899956345558,0.19862452149391174,0.06090308353304863,0.13880163431167603,0.05893329903483391
366,36.6796989440918,0.0,0.0,0.19833099842071533,0.06689400225877762,0.1978866308927536,0.058605171740055084,0.13763786852359772,0.0583982951939106
367,36.77969741821289,0.0,0.0,0.21887299418449402,0.07984299957752228,0.20207899808883667,0.06763357669115067,0.1365089863538742,0.057867877185344696
368,36.87969970703125,0.0,0.0,0.22072599828243256,0.08367300033569336,0.21438990533351898,0.08147263526916504,0.13541433215141296,0.057340554893016815
369,36.979698181152344,0.0,0.0,0.2101459950208664,0.08899000287055969,0.19992642104625702,0.07383651286363602,0.13435304164886475,0.056815821677446365
370,37.07969665527344,0.0,0.0,0.19419899582862854,0.09522199630737305,0.19388799369335175,0.08647281676530838,0.13332390785217285,0.05629453435540199
371,37.1796989440918,0.0,0.0,0.17467400431632996,0.09202300012111664,0.18588246405124664,0.09166615456342697,0.13232554495334625,0.0557778999209404
372,37.27969741821289,0.0,0.0,0.1515049934387207,0.08303000032901764,0.17287881672382355,0.08191155642271042,0.13135679066181183,0.05526626110076904
373,37.37969970703125,0.0,0.0,0.12741999328136444,0.08347299695014954,0.15580038726329803,0.07762594521045685,0.1304168403148651,0.05475897341966629
374,37.479698181152344,0.0,0.0,0.12403800338506699,0.08586999773979187,0.1368541121482849,0.08906546980142593,0.12950505316257477,0.054255254566669464
375,37.57969665527344,0.0,0.0,0.12585000693798065,0.09279800206422806,0.14473937451839447,0.08562564104795456,0.12862062454223633,0.053755052387714386
376,37.6796989440918,0.0,0.0,0.13558100163936615,0.10056900233030319,0.1343420296907425,0.0937812402844429,0.1277625411748886,0.053259022533893585
377,37.77969741821289,0.0,0.0,0.15058200061321259,0.112295001745224,0.1411772519350052,0.09772264212369919,0.12692978978157043,0.0527678020298481
378,37.87969970703125,0.0,0.0,0.14461399614810944,0.12399200350046158,0.14854823052883148,0.10991529375314713,0.12612152099609375,0.05228142440319061
379,37.979698181152344,0.0,0.0,0.12467899918556213,0.12795400619506836,0.12673266232013702,0.11786116659641266,0.12533704936504364,0.05179942771792412
380,38.07969665527344,0.0,0.0,0.13657400012016296,0.11929900199174881,0.11508794128894806,0.1164315789937973,0.12457576394081116,0.051321446895599365
381,38.1796989440918,0.0,0.0,0.169747993350029,0.11618000268936157,0.15038961172103882,0.10602723062038422,0.12383697926998138,0.05084758251905441
382,38.27969741821289,0.0,0.0,0.17883899807929993,0.11626700311899185,0.17021964490413666,0.11686155945062637,0.12311989814043045,0.050378285348415375
